x,y,z
36,-47,1812.96
36,-46,1755.88
36,-45,1701.05
36,-44,1647.68
36,-43,1598.01
36,-42,1548.21
36,-41,1500.76
36,-40,1456.32
36,-39,1414.23
36,-38,1371.52
36,-37,1333.65
36,-36,1296.91
36,-35,1260.84
36,-34,1227.68
36,-33,1197.41
36,-32,1168.03
36,-31,1140.91
36,-30,1116.26
36,-29,1093.72
36,-28,1071.89
36,-27,1053.85
36,-26,1036.3
36,-25,1020.02
36,-24,1006.38
36,-23,996.8
36,-22,989.24
36,-21,981.14
36,-20,974.64
36,-19,973.06
36,-18,971.7
36,-17,973.88
36,-16,974.75
36,-15,981.4
36,-14,987.62
36,-13,998.48
36,-12,1007.49
36,-11,1021.24
36,-10,1037.6
36,-9,1052.49
36,-8,1072.92
36,-7,1094.94
36,-6,1116.05
36,-5,1140.83
36,-4,1168.38
36,-3,1197.47
36,-2,1229.69
36,-1,1261.33
36,0,1296.74
36,1,1331.8
36,2,1370.6
36,3,1413.68
36,4,1457.78
36,5,1502.61
36,6,1546.97
36,7,1596.95
36,8,1648.37
36,9,1700.83
36,10,1756.23
36,11,1814.93
36,12,1872.84
36,13,1934.49
36,14,1995.98
36,15,2061.76
36,16,2126.7
36,17,2195.46
36,18,2267.52
36,19,2340.7
36,20,2417.28
36,21,2491.87
36,22,2572.73
36,23,2651.24
36,24,2735.38
36,25,2820.49
36,26,2907.87
36,27,2996.94
36,28,3087.9
36,29,3181.57
36,30,3276.22
36,31,3372.66
36,32,3470.35
36,33,3573.02
36,34,3678.23
36,35,3780.02
36,36,3888.79
36,37,3998.1
36,38,4106.85
36,39,4222.86
36,40,4337.01
36,41,4453.07
36,42,4571.15
36,43,4693.28
36,44,4816.05
36,45,4939.73
36,46,5068.23
36,47,5197.33
36,48,5328.76
36,49,5459.5
36,50,5595.26
37,-50,2019.89
37,-49,1957.04
37,-48,1897.15
37,-47,1838.67
37,-46,1782.89
37,-45,1730.56
37,-44,1676.35
37,-43,1627.85
37,-42,1578.45
37,-41,1532.79
37,-40,1488.24
37,-39,1447.42
37,-38,1407.75
37,-37,1369.57
37,-36,1333.27
37,-35,1298.15
37,-34,1267.14
37,-33,1237.62
37,-32,1207.82
37,-31,1182.01
37,-30,1160.48
37,-29,1137.09
37,-28,1119.03
37,-27,1099.75
37,-26,1083.46
37,-25,1067.42
37,-24,1056.69
37,-23,1048.0
37,-22,1038.14
37,-21,1033.11
37,-20,1029.05
37,-19,1026.91
37,-18,1028.57
37,-17,1029.4
37,-16,1033.06
37,-15,1040.0
37,-14,1047.35
37,-13,1056.35
37,-12,1068.36
37,-11,1083.33
37,-10,1098.78
37,-9,1115.41
37,-8,1137.55
37,-7,1160.41
37,-6,1182.37
37,-5,1207.53
37,-4,1236.51
37,-3,1267.64
37,-2,1298.23
37,-1,1332.01
37,0,1369.05
37,1,1406.63
37,2,1448.25
37,3,1489.57
37,4,1533.16
37,5,1579.66
37,6,1626.81
37,7,1677.11
37,8,1727.29
37,9,1783.19
37,10,1837.36
37,11,1896.62
37,12,1957.72
37,13,2019.86
37,14,2082.72
37,15,2149.67
37,16,2216.22
37,17,2288.29
37,18,2359.29
37,19,2433.19
37,20,2507.66
37,21,2587.92
37,22,2669.43
37,23,2749.43
37,24,2834.54
37,25,2918.35
37,26,3007.42
37,27,3096.27
37,28,3188.1
37,29,3282.81
37,30,3379.29
37,31,3477.73
37,32,3577.91
37,33,3679.33
37,34,3782.56
37,35,3889.12
37,36,3996.36
37,37,4105.79
37,38,4218.6
37,39,4333.81
37,40,4448.05
37,41,4566.78
37,42,4686.88
37,43,4809.74
37,44,4932.41
37,45,5059.18
37,46,5187.02
37,47,5316.39
37,48,5448.47
37,49,5582.88
37,50,5717.77
38,-50,2045.39
38,-49,1982.45
38,-48,1924.01
38,-47,1866.03
38,-46,1813.05
38,-45,1758.67
38,-44,1708.17
38,-43,1659.04
38,-42,1613.31
38,-41,1565.94
38,-40,1523.6
38,-39,1484.28
38,-38,1444.94
38,-37,1408.21
38,-36,1370.88
38,-35,1341.08
38,-34,1307.94
38,-33,1278.9
38,-32,1252.0
38,-31,1227.19
38,-30,1203.48
38,-29,1184.31
38,-28,1164.89
38,-27,1149.07
38,-26,1132.25
38,-25,1118.23
38,-24,1108.18
38,-23,1100.77
38,-22,1092.58
38,-21,1086.83
38,-20,1084.7
38,-19,1083.95
38,-18,1082.57
38,-17,1086.68
38,-16,1091.97
38,-15,1100.43
38,-14,1106.82
38,-13,1119.54
38,-12,1130.59
38,-11,1148.39
38,-10,1164.49
38,-9,1183.78
38,-8,1205.57
38,-7,1227.14
38,-6,1250.84
38,-5,1278.69
38,-4,1305.99
38,-3,1338.74
38,-2,1370.55
38,-1,1406.51
38,0,1444.61
38,1,1481.5
38,2,1524.8
38,3,1567.9
38,4,1611.81
38,5,1660.1
38,6,1708.06
38,7,1758.76
38,8,1811.85
38,9,1868.02
38,10,1924.88
38,11,1983.14
38,12,2043.19
38,13,2108.1
38,14,2171.98
38,15,2238.12
38,16,2308.82
38,17,2377.68
38,18,2451.81
38,19,2527.08
38,20,2601.03
38,21,2681.7
38,22,2762.57
38,23,2847.27
38,24,2931.71
38,25,3018.43
38,26,3109.41
38,27,3199.15
38,28,3291.82
38,29,3388.26
38,30,3485.59
38,31,3581.83
38,32,3685.03
38,33,3788.26
38,34,3891.43
38,35,3999.29
38,36,4108.64
38,37,4217.61
38,38,4333.34
38,39,4446.59
38,40,4565.9
38,41,4681.64
38,42,4803.88
38,43,4927.34
38,44,5051.4
38,45,5179.51
38,46,5307.97
38,47,5440.71
38,48,5572.82
38,49,5706.69
38,50,5844.74
39,-50,2073.48
39,-49,2011.71
39,-48,1954.85
39,-47,1897.91
39,-46,1843.21
39,-45,1790.69
39,-44,1740.41
39,-43,1692.68
39,-42,1648.15
39,-41,1602.83
39,-40,1560.98
39,-39,1520.39
39,-38,1483.83
39,-37,1448.99
39,-36,1413.67
39,-35,1380.84
39,-34,1350.48
39,-33,1322.9
39,-32,1296.94
39,-31,1274.18
39,-30,1250.73
39,-29,1231.63
39,-28,1213.6
39,-27,1196.75
39,-26,1184.94
39,-25,1170.61
39,-24,1161.51
39,-23,1153.35
39,-22,1148.13
39,-21,1142.96
39,-20,1140.72
39,-19,1141.12
39,-18,1141.4
39,-17,1145.93
39,-16,1153.28
39,-15,1160.99
39,-14,1170.32
39,-13,1181.53
39,-12,1197.71
39,-11,1214.29
39,-10,1231.25
39,-9,1251.66
39,-8,1273.09
39,-7,1296.97
39,-6,1324.12
39,-5,1350.57
39,-4,1381.83
39,-3,1413.04
39,-2,1446.5
39,-1,1482.24
39,0,1520.34
39,1,1561.17
39,2,1602.47
39,3,1646.18
39,4,1692.9
39,5,1742.62
39,6,1791.2
39,7,1842.56
39,8,1897.82
39,9,1953.8
39,10,2011.43
39,11,2070.65
39,12,2134.76
39,13,2195.36
39,14,2262.89
39,15,2330.47
39,16,2401.55
39,17,2473.08
39,18,2548.55
39,19,2622.41
39,20,2701.56
39,21,2780.42
39,22,2863.1
39,23,2947.06
39,24,3034.08
39,25,3121.31
39,26,3210.99
39,27,3302.65
39,28,3397.32
39,29,3492.11
39,30,3590.65
39,31,3691.16
39,32,3793.08
39,33,3894.78
39,34,4001.06
39,35,4109.45
39,36,4220.01
39,37,4331.47
39,38,4446.67
39,39,4562.23
39,40,4680.58
39,41,4799.24
39,42,4922.74
39,43,5047.26
39,44,5171.85
39,45,5302.26
39,46,5430.68
39,47,5562.74
39,48,5697.28
39,49,5833.29
39,50,5972.22
40,-50,2099.88
40,-49,2041.2
40,-48,1983.52
40,-47,1929.24
40,-46,1875.67
40,-45,1824.4
40,-44,1775.24
40,-43,1730.37
40,-42,1685.06
40,-41,1642.24
40,-40,1600.97
40,-39,1561.1
40,-38,1523.39
40,-37,1488.29
40,-36,1456.33
40,-35,1425.92
40,-34,1396.89
40,-33,1371.41
40,-32,1343.38
40,-31,1320.54
40,-30,1299.92
40,-29,1280.83
40,-28,1262.55
40,-27,1248.42
40,-26,1235.17
40,-25,1226.56
40,-24,1213.82
40,-23,1210.84
40,-22,1205.17
40,-21,1201.19
40,-20,1198.79
40,-19,1202.45
40,-18,1203.33
40,-17,1208.76
40,-16,1214.91
40,-15,1227.1
40,-14,1235.34
40,-13,1250.21
40,-12,1263.32
40,-11,1281.59
40,-10,1298.99
40,-9,1320.15
40,-8,1344.51
40,-7,1371.05
40,-6,1397.91
40,-5,1424.84
40,-4,1456.3
40,-3,1490.15
40,-2,1524.51
40,-1,1563.99
40,0,1600.95
40,1,1641.06
40,2,1684.42
40,3,1727.86
40,4,1776.54
40,5,1825.89
40,6,1878.28
40,7,1929.83
40,8,1983.04
40,9,2040.36
40,10,2099.91
40,11,2160.6
40,12,2223.58
40,13,2290.72
40,14,2355.87
40,15,2424.73
40,16,2495.95
40,17,2569.8
40,18,2644.38
40,19,2721.28
40,20,2800.03
40,21,2881.49
40,22,2964.35
40,23,3048.1
40,24,3135.72
40,25,3226.42
40,26,3316.74
40,27,3408.04
40,28,3502.92
40,29,3602.18
40,30,3700.82
40,31,3801.8
40,32,3903.51
40,33,4008.4
40,34,4114.51
40,35,4225.81
40,36,4336.13
40,37,4448.62
40,38,4562.68
40,39,4678.66
40,40,4802.03
40,41,4920.88
40,42,5044.63
40,43,5168.91
40,44,5296.24
40,45,5427.3
40,46,5556.09
40,47,5692.02
40,48,5825.5
40,49,5959.29
40,50,6100.1
41,-50,2131.23
41,-49,2074.2
41,-48,2016.62
41,-47,1962.73
41,-46,1909.86
41,-45,1859.77
41,-44,1811.75
41,-43,1767.42
41,-42,1722.45
41,-41,1681.31
41,-40,1642.6
41,-39,1604.37
41,-38,1567.8
41,-37,1532.0
41,-36,1501.51
41,-35,1468.7
41,-34,1443.19
41,-33,1417.37
41,-32,1393.4
41,-31,1370.33
41,-30,1352.33
41,-29,1331.93
41,-28,1316.75
41,-27,1302.1
41,-26,1291.88
41,-25,1281.26
41,-24,1273.41
41,-23,1268.44
41,-22,1263.78
41,-21,1260.15
41,-20,1259.53
41,-19,1262.83
41,-18,1268.61
41,-17,1273.15
41,-16,1278.47
41,-15,1290.53
41,-14,1303.4
41,-13,1316.67
41,-12,1334.09
41,-11,1352.32
41,-10,1372.1
41,-9,1393.51
41,-8,1416.56
41,-7,1442.61
41,-6,1471.45
41,-5,1499.9
41,-4,1533.53
41,-3,1565.96
41,-2,1603.62
41,-1,1641.78
41,0,1679.39
41,1,1721.36
41,2,1769.03
41,3,1811.8
41,4,1859.99
41,5,1911.26
41,6,1961.5
41,7,2017.39
41,8,2073.24
41,9,2130.22
41,10,2191.37
41,11,2253.58
41,12,2315.86
41,13,2382.59
41,14,2451.31
41,15,2521.57
41,16,2593.81
41,17,2665.64
41,18,2744.76
41,19,2823.39
41,20,2901.02
41,21,2983.04
41,22,3066.75
41,23,3152.58
41,24,3241.39
41,25,3331.42
41,26,3422.02
41,27,3517.47
41,28,3614.01
41,29,3709.9
41,30,3810.24
41,31,3914.25
41,32,4017.5
41,33,4121.41
41,34,4231.15
41,35,4340.25
41,36,4451.52
41,37,4567.72
41,38,4682.72
41,39,4801.69
41,40,4919.68
41,41,5044.29
41,42,5164.15
41,43,5292.56
41,44,5421.01
41,45,5551.8
41,46,5683.75
41,47,5817.37
41,48,5954.03
41,49,6091.05
41,50,6231.13
42,-50,2162.7
42,-49,2105.94
42,-48,2053.43
42,-47,1998.26
42,-46,1949.38
42,-45,1899.66
42,-44,1851.63
42,-43,1806.84
42,-42,1762.77
42,-41,1722.44
42,-40,1682.69
42,-39,1647.0
42,-38,1611.48
42,-37,1578.5
42,-36,1547.28
42,-35,1518.92
42,-34,1492.58
42,-33,1468.15
42,-32,1443.94
42,-31,1421.67
42,-30,1404.52
42,-29,1386.25
42,-28,1373.16
42,-27,1358.95
42,-26,1347.23
42,-25,1340.87
42,-24,1333.07
42,-23,1328.23
42,-22,1324.65
42,-21,1322.78
42,-20,1322.79
42,-19,1326.36
42,-18,1331.7
42,-17,1338.7
42,-16,1346.76
42,-15,1358.68
42,-14,1370.57
42,-13,1388.08
42,-12,1403.27
42,-11,1422.49
42,-10,1444.94
42,-9,1465.46
42,-8,1491.74
42,-7,1518.57
42,-6,1550.82
42,-5,1579.15
42,-4,1611.12
42,-3,1646.24
42,-2,1683.71
42,-1,1722.15
42,0,1764.51
42,1,1805.46
42,2,1852.14
42,3,1899.36
42,4,1948.3
42,5,1999.65
42,6,2051.78
42,7,2105.12
42,8,2161.92
42,9,2223.47
42,10,2283.66
42,11,2346.98
42,12,2412.27
42,13,2479.41
42,14,2548.83
42,15,2619.79
42,16,2691.59
42,17,2767.12
42,18,2843.92
42,19,2922.08
42,20,3003.5
42,21,3087.51
42,22,3172.43
42,23,3257.4
42,24,3347.54
42,25,3438.28
42,26,3532.11
42,27,3627.16
42,28,3723.07
42,29,3822.47
42,30,3926.4
42,31,4027.03
42,32,4131.54
42,33,4240.73
42,34,4349.18
42,35,4458.8
42,36,4571.79
42,37,4687.81
42,38,4804.59
42,39,4923.52
42,40,5044.83
42,41,5166.77
42,42,5290.97
42,43,5418.85
42,44,5547.81
42,45,5679.75
42,46,5811.62
42,47,5947.51
42,48,6086.28
42,49,6221.85
42,50,6362.86
43,-50,2198.01
43,-49,2144.48
43,-48,2089.25
43,-47,2036.13
43,-46,1986.72
43,-45,1938.81
43,-44,1890.84
43,-43,1846.36
43,-42,1806.26
43,-41,1766.44
43,-40,1730.13
43,-39,1692.98
43,-38,1658.53
43,-37,1625.58
43,-36,1597.45
43,-35,1568.67
43,-34,1542.82
43,-33,1520.82
43,-32,1495.42
43,-31,1478.47
43,-30,1459.9
43,-29,1442.56
43,-28,1430.11
43,-27,1415.51
43,-26,1405.85
43,-25,1400.56
43,-24,1391.9
43,-23,1388.36
43,-22,1385.14
43,-21,1387.98
43,-20,1388.75
43,-19,1392.38
43,-18,1398.99
43,-17,1406.17
43,-16,1418.1
43,-15,1429.57
43,-14,1442.65
43,-13,1458.76
43,-12,1478.24
43,-11,1494.95
43,-10,1519.53
43,-9,1542.69
43,-8,1569.72
43,-7,1597.25
43,-6,1626.02
43,-5,1658.21
43,-4,1691.9
43,-3,1729.1
43,-2,1766.86
43,-1,1807.21
43,0,1848.4
43,1,1893.43
43,2,1940.43
43,3,1988.31
43,4,2035.94
43,5,2087.53
43,6,2142.91
43,7,2200.36
43,8,2256.09
43,9,2315.89
43,10,2378.97
43,11,2442.5
43,12,2508.89
43,13,2576.54
43,14,2646.92
43,15,2719.2
43,16,2792.52
43,17,2868.36
43,18,2949.12
43,19,3026.11
43,20,3107.14
43,21,3192.45
43,22,3280.1
43,23,3367.16
43,24,3454.79
43,25,3547.82
43,26,3644.47
43,27,3739.2
43,28,3836.9
43,29,3936.49
43,30,4040.13
43,31,4142.18
43,32,4250.4
43,33,4357.81
43,34,4465.64
43,35,4577.44
43,36,4693.76
43,37,4809.42
43,38,4927.62
43,39,5047.25
43,40,5169.49
43,41,5295.16
43,42,5419.33
43,43,5549.38
43,44,5676.22
43,45,5808.23
43,46,5942.47
43,47,6080.08
43,48,6217.65
43,49,6356.57
43,50,6499.23
44,-50,2235.5
44,-49,2181.36
44,-48,2126.45
44,-47,2080.44
44,-46,2028.35
44,-45,1982.24
44,-44,1936.28
44,-43,1893.12
44,-42,1852.95
44,-41,1811.33
44,-40,1776.14
44,-39,1741.25
44,-38,1708.31
44,-37,1675.77
44,-36,1649.06
44,-35,1620.18
44,-34,1597.23
44,-33,1574.13
44,-32,1552.4
44,-31,1535.24
44,-30,1516.59
44,-29,1501.31
44,-28,1487.04
44,-27,1478.88
44,-26,1466.44
44,-25,1459.98
44,-24,1455.3
44,-23,1454.82
44,-22,1451.59
44,-21,1451.85
44,-20,1456.98
44,-19,1461.65
44,-18,1466.33
44,-17,1475.94
44,-16,1485.55
44,-15,1500.72
44,-14,1515.67
44,-13,1533.28
44,-12,1551.49
44,-11,1572.07
44,-10,1594.5
44,-9,1620.28
44,-8,1648.42
44,-7,1676.55
44,-6,1708.39
44,-5,1742.08
44,-4,1777.1
44,-3,1814.07
44,-2,1851.35
44,-1,1891.94
44,0,1937.24
44,1,1979.92
44,2,2027.72
44,3,2076.88
44,4,2125.86
44,5,2183.55
44,6,2235.58
44,7,2292.63
44,8,2350.78
44,9,2415.19
44,10,2476.98
44,11,2542.41
44,12,2605.47
44,13,2675.5
44,14,2748.36
44,15,2821.9
44,16,2895.8
44,17,2972.47
44,18,3050.93
44,19,3132.33
44,20,3216.24
44,21,3301.74
44,22,3388.26
44,23,3478.31
44,24,3568.4
44,25,3660.0
44,26,3755.31
44,27,3853.82
44,28,3952.75
44,29,4054.33
44,30,4156.03
44,31,4259.88
44,32,4367.94
44,33,4476.44
44,34,4587.74
44,35,4701.17
44,36,4816.01
44,37,4933.1
44,38,5052.5
44,39,5172.59
44,40,5296.17
44,41,5420.13
44,42,5547.94
44,43,5676.92
44,44,5808.45
44,45,5940.47
44,46,6076.75
44,47,6212.95
44,48,6352.25
44,49,6493.38
44,50,6636.27
45,-50,2275.48
45,-49,2220.24
45,-48,2167.5
45,-47,2119.33
45,-46,2070.57
45,-45,2026.16
45,-44,1980.73
45,-43,1939.82
45,-42,1901.24
45,-41,1860.55
45,-40,1824.27
45,-39,1790.44
45,-38,1757.88
45,-37,1728.36
45,-36,1701.66
45,-35,1675.49
45,-34,1650.23
45,-33,1628.93
45,-32,1607.19
45,-31,1590.77
45,-30,1573.7
45,-29,1559.42
45,-28,1548.98
45,-27,1538.4
45,-26,1531.77
45,-25,1525.17
45,-24,1519.98
45,-23,1519.03
45,-22,1518.54
45,-21,1520.44
45,-20,1524.97
45,-19,1529.51
45,-18,1538.64
45,-17,1547.33
45,-16,1561.25
45,-15,1573.34
45,-14,1590.68
45,-13,1608.82
45,-12,1629.93
45,-11,1649.39
45,-10,1676.47
45,-9,1699.93
45,-8,1729.88
45,-7,1759.34
45,-6,1792.0
45,-5,1825.6
45,-4,1861.01
45,-3,1896.99
45,-2,1938.84
45,-1,1980.22
45,0,2025.41
45,1,2071.44
45,2,2119.48
45,3,2168.77
45,4,2220.34
45,5,2274.56
45,6,2330.45
45,7,2390.59
45,8,2450.23
45,9,2510.03
45,10,2576.86
45,11,2640.17
45,12,2707.61
45,13,2779.74
45,14,2849.01
45,15,2922.0
45,16,3001.11
45,17,3080.06
45,18,3158.79
45,19,3241.44
45,20,3325.68
45,21,3410.16
45,22,3499.1
45,23,3587.72
45,24,3681.24
45,25,3775.17
45,26,3872.75
45,27,3969.2
45,28,4068.61
45,29,4171.32
45,30,4275.01
45,31,4380.71
45,32,4490.11
45,33,4598.77
45,34,4711.3
45,35,4824.08
45,36,4941.88
45,37,5058.55
45,38,5180.58
45,39,5297.51
45,40,5424.61
45,41,5551.29
45,42,5677.97
45,43,5807.38
45,44,5941.37
45,45,6074.62
45,46,6211.17
45,47,6349.71
45,48,6490.45
45,49,6631.9
45,50,6775.64
46,-50,2316.52
46,-49,2263.65
46,-48,2212.47
46,-47,2162.84
46,-46,2116.32
46,-45,2071.97
46,-44,2028.19
46,-43,1986.35
46,-42,1948.57
46,-41,1911.42
46,-40,1876.55
46,-39,1842.8
46,-38,1811.82
46,-37,1782.59
46,-36,1754.91
46,-35,1731.58
46,-34,1707.2
46,-33,1685.66
46,-32,1668.56
46,-31,1651.93
46,-30,1636.08
46,-29,1623.05
46,-28,1612.69
46,-27,1602.32
46,-26,1597.31
46,-25,1590.72
46,-24,1587.48
46,-23,1586.26
46,-22,1588.25
46,-21,1589.43
46,-20,1595.03
46,-19,1604.54
46,-18,1612.19
46,-17,1623.63
46,-16,1635.71
46,-15,1651.99
46,-14,1667.15
46,-13,1686.82
46,-12,1709.22
46,-11,1732.42
46,-10,1754.9
46,-9,1782.23
46,-8,1811.05
46,-7,1842.85
46,-6,1875.24
46,-5,1911.65
46,-4,1946.9
46,-3,1985.85
46,-2,2029.32
46,-1,2070.51
46,0,2114.48
46,1,2161.11
46,2,2210.12
46,3,2261.95
46,4,2315.47
46,5,2371.55
46,6,2430.78
46,7,2489.24
46,8,2547.05
46,9,2611.53
46,10,2676.44
46,11,2741.85
46,12,2812.94
46,13,2883.2
46,14,2957.33
46,15,3030.98
46,16,3107.43
46,17,3186.37
46,18,3267.51
46,19,3350.84
46,20,3435.87
46,21,3523.94
46,22,3612.32
46,23,3702.54
46,24,3795.9
46,25,3889.09
46,26,3989.95
46,27,4086.89
46,28,4187.41
46,29,4293.14
46,30,4395.7
46,31,4503.55
46,32,4612.11
46,33,4723.21
46,34,4836.92
46,35,4951.04
46,36,5068.75
46,37,5186.87
46,38,5308.49
46,39,5429.51
46,40,5556.62
46,41,5682.41
46,42,5810.13
46,43,5943.6
46,44,6076.27
46,45,6212.27
46,46,6349.4
46,47,6487.63
46,48,6627.82
46,49,6770.44
46,50,6917.09
47,-50,2359.21
47,-49,2307.14
47,-48,2256.39
47,-47,2207.44
47,-46,2162.76
47,-45,2118.01
47,-44,2075.61
47,-43,2036.45
47,-42,2000.64
47,-41,1964.22
47,-40,1929.61
47,-39,1895.98
47,-38,1865.2
47,-37,1838.68
47,-36,1813.52
47,-35,1788.79
47,-34,1768.39
47,-33,1747.21
47,-32,1729.49
47,-31,1713.04
47,-30,1699.42
47,-29,1688.07
47,-28,1676.31
47,-27,1669.32
47,-26,1662.98
47,-25,1658.81
47,-24,1657.82
47,-23,1656.14
47,-22,1658.55
47,-21,1663.51
47,-20,1667.26
47,-19,1676.21
47,-18,1687.3
47,-17,1698.09
47,-16,1713.97
47,-15,1728.92
47,-14,1746.93
47,-13,1766.28
47,-12,1789.27
47,-11,1811.92
47,-10,1840.23
47,-9,1867.65
47,-8,1897.06
47,-7,1926.98
47,-6,1963.87
47,-5,1997.27
47,-4,2034.88
47,-3,2077.98
47,-2,2120.05
47,-1,2163.23
47,0,2209.19
47,1,2256.79
47,2,2307.63
47,3,2360.51
47,4,2412.46
47,5,2469.21
47,6,2525.95
47,7,2586.59
47,8,2648.16
47,9,2711.72
47,10,2777.83
47,11,2847.41
47,12,2918.83
47,13,2988.66
47,14,3063.07
47,15,3139.97
47,16,3217.64
47,17,3295.52
47,18,3378.28
47,19,3461.77
47,20,3548.12
47,21,3634.97
47,22,3727.57
47,23,3817.77
47,24,3912.16
47,25,4009.68
47,26,4106.27
47,27,4205.39
47,28,4309.49
47,29,4412.98
47,30,4519.65
47,31,4625.65
47,32,4737.65
47,33,4849.76
47,34,4961.62
47,35,5079.47
47,36,5197.0
47,37,5318.92
47,38,5440.73
47,39,5564.44
47,40,5689.62
47,41,5816.64
47,42,5946.61
47,43,6075.94
47,44,6213.07
47,45,6348.33
47,46,6487.83
47,47,6626.49
47,48,6769.77
47,49,6913.77
47,50,7059.12
48,-50,2404.49
48,-49,2352.69
48,-48,2302.97
48,-47,2256.29
48,-46,2211.83
48,-45,2168.51
48,-44,2129.81
48,-43,2088.66
48,-42,2052.03
48,-41,2018.43
48,-40,1985.41
48,-39,1953.91
48,-38,1923.24
48,-37,1896.06
48,-36,1872.47
48,-35,1848.97
48,-34,1829.18
48,-33,1807.53
48,-32,1794.36
48,-31,1776.07
48,-30,1762.16
48,-29,1752.81
48,-28,1744.5
48,-27,1737.02
48,-26,1733.79
48,-25,1729.31
48,-24,1728.68
48,-23,1729.55
48,-22,1732.67
48,-21,1735.8
48,-20,1743.92
48,-19,1752.62
48,-18,1764.55
48,-17,1779.27
48,-16,1792.65
48,-15,1807.53
48,-14,1827.18
48,-13,1849.09
48,-12,1872.22
48,-11,1896.2
48,-10,1923.59
48,-9,1951.82
48,-8,1983.56
48,-7,2018.85
48,-6,2050.96
48,-5,2088.36
48,-4,2127.56
48,-3,2168.99
48,-2,2213.46
48,-1,2257.87
48,0,2304.89
48,1,2354.56
48,2,2405.1
48,3,2455.4
48,4,2511.41
48,5,2568.21
48,6,2628.63
48,7,2689.62
48,8,2752.97
48,9,2816.78
48,10,2883.12
48,11,2954.25
48,12,3022.91
48,13,3096.87
48,14,3171.56
48,15,3249.33
48,16,3327.29
48,17,3406.87
48,18,3494.92
48,19,3574.77
48,20,3664.21
48,21,3752.57
48,22,3842.94
48,23,3935.98
48,24,4033.47
48,25,4128.61
48,26,4226.54
48,27,4327.58
48,28,4431.23
48,29,4537.71
48,30,4644.09
48,31,4753.69
48,32,4864.72
48,33,4975.73
48,34,5092.05
48,35,5208.57
48,36,5327.29
48,37,5449.99
48,38,5572.36
48,39,5696.64
48,40,5824.67
48,41,5952.55
48,42,6082.97
48,43,6217.3
48,44,6350.99
48,45,6489.85
48,46,6627.26
48,47,6769.81
48,48,6911.73
48,49,7057.28
48,50,7204.22
49,-50,2450.29
49,-49,2402.08
49,-48,2354.36
49,-47,2307.36
49,-46,2263.74
49,-45,2221.12
49,-44,2181.66
49,-43,2141.99
49,-42,2106.83
49,-41,2073.77
49,-40,2040.43
49,-39,2010.49
49,-38,1983.09
49,-37,1956.03
49,-36,1931.07
49,-35,1910.93
49,-34,1892.58
49,-33,1872.24
49,-32,1857.45
49,-31,1842.51
49,-30,1830.07
49,-29,1820.93
49,-28,1812.67
49,-27,1806.29
49,-26,1803.31
49,-25,1801.65
49,-24,1800.84
49,-23,1801.92
49,-22,1807.48
49,-21,1813.44
49,-20,1820.58
49,-19,1831.06
49,-18,1842.13
49,-17,1856.6
49,-16,1873.48
49,-15,1891.21
49,-14,1910.63
49,-13,1933.74
49,-12,1957.0
49,-11,1981.8
49,-10,2012.34
49,-9,2041.26
49,-8,2073.43
49,-7,2106.71
49,-6,2142.81
49,-5,2181.25
49,-4,2220.84
49,-3,2264.21
49,-2,2307.06
49,-1,2353.01
49,0,2400.88
49,1,2451.31
49,2,2504.18
49,3,2556.18
49,4,2612.6
49,5,2669.87
49,6,2731.81
49,7,2793.94
49,8,2859.48
49,9,2921.63
49,10,2990.63
49,11,3062.6
49,12,3133.57
49,13,3208.21
49,14,3282.97
49,15,3360.39
49,16,3439.2
49,17,3523.21
49,18,3606.73
49,19,3693.57
49,20,3781.35
49,21,3873.51
49,22,3963.07
49,23,4055.09
49,24,4153.64
49,25,4251.34
49,26,4350.07
49,27,4452.61
49,28,4556.81
49,29,4662.9
49,30,4770.21
49,31,4879.83
49,32,4994.37
49,33,5105.23
49,34,5222.33
49,35,5340.28
49,36,5461.34
49,37,5584.28
49,38,5704.93
49,39,5834.19
49,40,5962.36
49,41,6091.35
49,42,6224.44
49,43,6358.83
49,44,6493.7
49,45,6633.21
49,46,6772.97
49,47,6913.53
49,48,7056.3
49,49,7203.32
49,50,7351.95
50,-50,2500.57
50,-49,2450.77
50,-48,2404.99
50,-47,2360.1
50,-46,2317.3
50,-45,2276.0
50,-44,2235.24
50,-43,2198.79
50,-42,2164.63
50,-41,2128.74
50,-40,2102.54
50,-39,2071.61
50,-38,2043.23
50,-37,2018.24
50,-36,1995.72
50,-35,1975.82
50,-34,1953.42
50,-33,1939.95
50,-32,1922.93
50,-31,1910.62
50,-30,1900.14
50,-29,1893.01
50,-28,1885.1
50,-27,1878.12
50,-26,1876.81
50,-25,1875.59
50,-24,1876.95
50,-23,1879.66
50,-22,1883.47
50,-21,1889.43
50,-20,1900.04
50,-19,1911.29
50,-18,1923.36
50,-17,1937.52
50,-16,1955.33
50,-15,1974.69
50,-14,1997.52
50,-13,2020.06
50,-12,2044.42
50,-11,2072.52
50,-10,2098.58
50,-9,2132.06
50,-8,2163.41
50,-7,2201.6
50,-6,2236.77
50,-5,2275.35
50,-4,2315.35
50,-3,2357.23
50,-2,2405.02
50,-1,2450.96
50,0,2502.11
50,1,2550.35
50,2,2603.69
50,3,2658.29
50,4,2717.33
50,5,2775.68
50,6,2834.84
50,7,2899.83
50,8,2963.77
50,9,3031.43
50,10,3100.72
50,11,3169.28
